1913.0,58.0,50.0,55.0,51.0,61.0,66.0,55.0,54.0,63.0,61.0,50.0,51.0,50.0,43.0,50.0,53.0,52.0,53.0,60.0,66.0,71.0,65.0,72.0,64.0,68.0,59.0,,,55.0,,57.0,57.4,57.607142857142854
1914.0,53.0,57.0,60.0,58.0,53.0,53.0,63.0,58.0,60.0,60.0,63.0,64.0,61.0,53.0,60.0,50.0,54.0,60.0,65.0,60.0,,,50.0,54.0,61.0,55.0,59.0,58.0,55.0,59.0,67.0,58.0,58.03448275862069
1915.0,55.0,59.0,63.0,58.0,45.0,57.0,53.0,55.0,54.0,50.0,48.0,55.0,49.0,42.0,47.0,56.0,50.0,47.0,53.0,53.0,66.0,67.0,54.0,54.0,58.0,53.0,53.0,54.0,51.0,50.0,53.0,53.6,53.61290322580645
1915.0,50.0,51.0,45.0,41.0,52.0,49.0,55.0,65.0,60.0,50.0,52.0,62.0,55.0,52.0,56.0,57.0,50.0,48.0,48.0,56.0,57.0,53.0,50.0,55.0,52.0,42.0,52.0,47.0,49.0,54.0,61.0,52.5,52.45161290322581
1917.0,49.0,55.0,55.0,57.0,54.0,54.0,56.0,57.0,64.0,54.0,56.0,63.0,62.0,55.0,59.0,59.0,65.0,62.0,66.0,68.0,62.0,59.0,64.0,48.0,54.0,60.0,58.0,53.0,39.0,47.0,49.0,56.9,56.87096774193548
1918.0,54.0,61.0,58.0,46.0,57.0,55.0,52.0,66.0,55.0,44.0,49.0,54.0,51.0,69.0,67.0,65.0,63.0,73.0,59.0,55.0,52.0,55.0,57.0,50.0,48.0,53.0,49.0,51.0,57.0,62.0,67.0,56.3,56.58064516129032
1919.0,52.0,47.0,46.0,55.0,45.0,48.0,48.0,50.0,55.0,68.0,63.0,53.0,50.0,52.0,58.0,64.0,53.0,43.0,44.0,53.0,56.0,58.0,62.0,61.0,58.0,46.0,44.0,50.0,56.0,56.0,56.0,53.0,53.225806451612904
1920.0,50.0,55.0,56.0,58.0,54.0,56.0,37.0,55.0,59.0,60.0,50.0,48.0,48.0,51.0,60.0,60.0,63.0,65.0,60.0,55.0,53.0,52.0,52.0,57.0,44.0,49.0,50.0,60.0,67.0,50.0,48.0,54.9,54.25806451612903
1921.0,50.0,41.0,46.0,56.0,52.0,54.0,56.0,62.0,48.0,43.0,50.0,47.0,49.0,52.0,55.0,47.0,43.0,47.0,57.0,59.0,47.0,49.0,54.0,46.0,53.0,50.0,58.0,52.0,57.0,55.0,55.0,50.8,51.29032258064516
1922.0,57.0,59.0,62.0,70.0,62.0,60.0,65.0,50.0,57.0,57.0,50.0,58.0,57.0,60.0,55.0,49.0,54.0,55.0,64.0,63.0,52.0,59.0,50.0,51.0,57.0,53.0,54.0,50.0,54.0,53.0,64.0,56.8,56.806451612903224
1923.0,54.0,61.0,51.0,47.0,53.0,51.0,48.0,49.0,48.0,50.0,57.0,55.0,56.0,55.0,60.0,,50.0,53.0,56.0,55.0,57.0,62.0,67.0,66.0,55.0,50.0,58.0,55.0,65.0,65.0,49.0,55.3,55.266666666666666
1924.0,67.0,66.0,68.0,62.0,65.0,46.0,41.0,47.0,57.0,61.0,46.0,49.0,57.0,60.0,50.0,43.0,48.0,48.0,50.0,48.0,56.0,53.0,46.0,52.0,56.0,66.0,59.0,60.0,51.0,51.0,57.0,53.6,54.38709677419355
1925.0,54.0,,,57.0,57.0,51.0,53.0,48.0,55.0,58.0,62.0,66.0,57.0,56.0,59.0,64.0,70.0,59.0,49.0,50.0,54.0,60.0,56.0,59.0,52.0,56.0,40.0,65.0,63.0,59.0,70.0,57.9,57.206896551724135
1926.0,62.0,54.0,57.0,60.0,66.0,68.0,61.0,54.0,60.0,66.0,67.0,69.0,67.0,65.0,61.0,55.0,57.0,53.0,50.0,51.0,51.0,55.0,51.0,56.0,56.0,58.0,53.0,45.0,50.0,54.0,48.0,57.4,57.41935483870968
1927.0,46.0,54.0,49.0,50.0,51.0,55.0,56.0,54.0,47.0,51.0,54.0,49.0,55.0,49.0,56.0,58.0,56.0,52.0,55.0,54.0,56.0,62.0,63.0,67.0,64.0,61.0,56.0,56.0,57.0,60.0,60.0,55.3,55.25806451612903
1928.0,50.0,53.0,53.0,52.0,49.0,50.0,51.0,54.0,58.0,55.0,58.0,62.0,62.0,57.0,52.0,58.0,58.0,53.0,52.0,52.0,55.0,60.0,63.0,68.0,68.0,71.0,77.0,66.0,68.0,63.0,57.0,58.3,58.225806451612904
1929.0,53.0,58.0,48.0,55.0,58.0,56.0,50.0,53.0,54.0,,,49.0,54.0,56.0,58.0,49.0,53.0,64.0,56.0,51.0,45.0,48.0,55.0,55.0,53.0,55.0,44.0,47.0,57.0,61.0,62.0,53.7,53.689655172413794
1930.0,56.0,49.0,57.0,52.0,54.0,58.0,44.0,55.0,65.0,56.0,59.0,67.0,60.0,59.0,59.0,52.0,47.0,54.0,52.0,55.0,53.0,55.0,57.0,64.0,58.0,53.0,43.0,52.0,61.0,59.0,58.0,55.6,55.58064516129032
1931.0,43.0,45.0,52.0,43.0,61.0,45.0,69.0,53.0,52.0,66.0,54.0,52.0,56.0,54.0,47.0,48.0,54.0,60.0,50.0,61.0,62.0,53.0,56.0,54.0,52.0,63.0,59.0,49.0,65.0,58.0,52.0,54.6,54.45161290322581
1932.0,56.0,60.0,56.0,45.0,46.0,46.0,50.0,57.0,51.0,56.0,47.0,46.0,55.0,53.0,54.0,57.0,57.0,54.0,50.0,47.0,57.0,60.0,61.0,61.0,59.0,49.0,53.0,62.0,50.0,51.0,50.0,53.4,53.41935483870968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
