1894,34.5,24.0,28.0,23.0,13,20.0,25,12.0,32.0,42,37,42.0,43,44.0,44.0,34,34.0,36,30,28,32,23.0,20.0,28.0,34,29,36.0,37,37.0,31,23,30.8,30.82258064516129,30.821875,30.821896383186704,30.82189575426945,30.821895772238513
1895,26.0,27.0,34.0,41.0,36,28.0,28,32.0,43.0,43,42,44.0,40,31.0,30.0,38,32.0,35,27,32,36,37.0,21.0,23.0,25,29,18.0,20,31.0,32,32,32.12,32.03225806451613,32.035,32.03491691104594,32.034919354838706,32.03491928501606
1896,33.0,24.0,32.0,38.0,45,41.0,43,47.0,30.0,37,32,27.0,24,26.0,24.0,35,44.0,43,38,45,40,36.0,36.0,33.0,40,49,51.0,42,38.0,41,42,37.29,37.29032258064516,37.2903125,37.290312805474095,37.29031279648956,37.290312796746264
1897,31.0,31.0,35.0,32.0,36,43.0,42,46.0,36.0,30,30,26.0,30,29.0,28.0,24,40.0,36,37,44,44,49.0,48.0,18.0,14,10,21.0,31,34.0,36,40,33.8,33.25806451612903,33.275,33.27448680351906,33.274501897533206,33.27450146627566
1898,37.0,35.0,36.0,37.0,41,31.0,34,31.0,23.0,21,25,26.0,30,29.0,31.0,31,34.0,34,35,30,31,27.0,20.0,20.0,19,23,29.0,26,35.0,33,35,30.0,29.967741935483872,29.96875,29.96871945259042,29.968720351043643,29.968720325373553
1899,35.0,38.0,20.0,10.0,12,12.0,12,27.0,35.0,37,35,35.0,33,35.0,39.0,44,42.0,45,42,51,50,35.0,36.0,40.0,50,49,50.0,45,46.0,45,41,36.11,36.32258064516129,36.3159375,36.316138807429134,36.31613288662239,36.3161330557883
1900,40.0,41.0,41.0,38.0,45,49.0,46,42.0,38.0,44,43,50.0,45,41.0,36.0,45,45.0,53,46,39,40,45.0,45.0,37.0,47,39,33.0,33,36.0,46,37,42.3,42.096774193548384,42.103125,42.10293255131965,42.10293821157495,42.10293804985337
1961,24.0,35.0,33.0,38.0,35,33.0,31,31.0,24.0,25,41,41.0,43,47.0,38.0,42,41.0,39,41,43,36,,,36.0,39,45,41.0,40,33.0,34,37,34.1,36.75862068965517,36.67,36.67285873192436,36.67276939655172,36.672772103684224
1902,,,,,43,53.0,52,55.0,51.0,43,44,48.0,32,34.0,36.0,30,32.0,37,37,33,33,29.0,29.0,29.0,17,6,12.0,16,19.0,19,17,32.8,32.81481481481482,32.81428571428571,32.81430395913154,32.814303350970015,32.81430337058813
1903,37.0,37.0,47.0,47.0,46,49.0,36,34.0,31.0,33,32,29.0,30,28.0,29.0,25,27.0,35,37,35,48,40.0,42.0,49.0,46,33,33.0,29,30.0,34,32,36.1,36.12903225806452,36.128125,36.12815249266862,36.12815168406072,36.1281517071638
1904,28.0,30.0,32.0,28.0,33,37.0,36,40.0,39.0,38,38,47.0,40,,39.0,45,54.0,37,32,25,35,33.0,38.0,,32,36,38.0,36,37.0,35,45,36.7,36.6551724137931,36.656666666666666,36.65661846496106,36.65661997126437,36.65661992561881
1905,36.0,40.0,49.0,,40,,35,,35.0,33,30,44.0,31,36.0,39.0,40,,42,38,28,36,37.0,44.0,49.0,45,48,,46,37.0,35,32,38.3,38.65384615384615,38.64074074074074,38.64120879120879,38.64119265153748,38.641193189526525
1906,28.0,29.0,35.0,44.0,41,40.0,39,45.0,39.0,33,35,43.0,40,37.0,33.0,39,38.0,36,29,29,36,46.0,40.0,42.0,46,43,45.0,36,37.0,45,43,37.9,38.41935483870968,38.403125,38.40361681329424,38.40360234819735,38.403602761485836
1907,26.0,26.0,36.0,38.0,31,24.0,21,27.0,20.0,5,20,18.0,8,7.0,8.0,19,23.0,24,33,40,40,39.0,38.0,34.0,27,26,27.0,25,33.0,34,46,26.87,26.548387096774192,26.5584375,26.55813294232649,26.55814189990512,26.558141643974302
1908,39.0,40.0,36.0,40.0,46,40.0,40,47.0,,44,42,37.0,38,35.0,32.0,38,41.0,42,43,44,35,25.0,40.0,42.0,38,39,41.0,37,34.0,23,15,37.72,37.766666666666666,37.76516129032258,37.76520833333333,37.76520690778755,37.76520694971537
1909,39.0,42.0,47.0,37.0,15,6.0,13,-2.0,5.0,-2,3,,9,38.0,45.0,41,44.0,43,47,45,49,37.0,35.0,36.0,40,40,36.0,28,35.0,40,43,27.6,31.133333333333333,31.01935483870968,31.022916666666667,31.02280873248615,31.02281190702087
1910,23.0,20.0,17.0,11.0,19,26.0,26,29.0,,32,35,29.0,27,35.0,,36,35.0,37,31,34,37,41.0,44.0,43.0,35,36,35.0,35,31.0,40,31,34.3,31.379310344827587,31.476666666666667,31.473526140155727,31.473624281609197,31.473621307625756
1911,25.0,18.0,33.0,37.0,38,43.0,43,39.0,44.0,43,33,33.0,30,30.0,20.0,33,35.0,43,45,33,30,32.0,33.0,34.0,40,34,42.0,40,,42,25,35.3,35.0,35.00967741935484,35.009375,35.00938416422287,35.009383894686906
1912,22.0,21.0,20.0,22.0,24,22.0,8,17.0,34.0,38,33,44.0,49,50.0,48.0,43,38.0,39,35,38,42,44.0,46.0,44.0,46,44,43.0,40,44.0,46,42,36.3,36.32258064516129,36.321875,36.321896383186704,36.32189575426945,36.32189577223851
