1913,52,54,56,55,45,49,60,57,52.0,55,55,54,54,49,47,52,50,58,57,52,54,59,56,54,52,52,55,55,53,58,,53.7,53.7
1914,63,58,50,40,36,35,42,41,40.0,38,44,56,52,49,55,54,60,60,49,49,47,43,48,54,18,47,5,45,51,57,,48.7,46.2
1915,47,44,45,50,55,50,56,49,44.0,43,42,43,48,47,49,48,55,43,40,48,48,50,55,55,42,46,45,45,41,46,,47.5,47.3
1916,42,40,44,52,40,41,41,46,47.0,39,36,43,45,50,53,56,59,56,44,39,37,43,47,53,25,55,50,43,43,46,,46.2,45.166666666666664
1917,44,38,38,35,34,46,50,50,41.0,39,39,58,47,55,60,59,52,42,48,41,52,42,42,49,42,49,49,60,45,46,,46.4,46.4
1918,39,38,36,39,49,51,51,61,59.0,64,53,61,55,49,39,49,61,50,50,55,61,60,61,53,54,51,15,49,40,49,,51.1,50.06666666666667
1919,31,45,44,42,47,48,35,38,49.0,41,33,34,37,48,43,45,47,46,59,55,64,33,52,47,51,57,50,50,44,37,,45.9,45.06666666666667
1920,36,42,47,52,56,45,51,46,38.0,42,47,46,42,50,47,44,46,45,42,56,48,50,47,42,48,36,43,46,46,48,,45.4,45.8
1921,54,47,57,56,56,55,56,54,54.0,48,52,45,54,48,43,47,42,42,51,57,59,56,56,59,50,54,56,53,56,51,,52.1,52.266666666666666
1922,55,58,56,64,59,53,52,50,59.0,47,48,52,54,58,47,48,52,54,56,60,56,49,58,52,55,58,61,55,58,58,,54.2,54.733333333333334
1923,39,39,46,43,51,54,56,55,56.0,56,55,45,40,39,48,44,45,47,47,50,45,42,39,41,41,47,42,54,55,56,,47.2,47.233333333333334
1924,55,55,51,56,48,37,38,40,44.0,50,49,51,51,51,53,48,49,46,46,48,53,50,54,56,53,57,53,45,52,63,,49.7,50.06666666666667
1925,49,40,36,42,35,56,46,45,47.0,45,47,50,45,44,45,52,55,54,50,56,63,60,56,51,58,64,65,61,67,56,,51.1,51.333333333333336
1926,52,43,48,57,49,56,57,64,39.0,42,46,38,43,45,44,49,50,47,45,46,45,51,57,59,19,68,6,52,55,64,,51.0,47.86666666666667
1927,45,51,47,51,56,59,60,53,52.0,50,50,57,55,50,53,51,50,46,49,55,61,53,49,56,58,47,45,53,45,47,,51.5,51.8
1928,44,48,45,52,44,42,38,43,45.0,41,38,49,45,47,46,42,45,51,54,54,54,56,57,63,69,57,52,47,49,46,,48.9,48.766666666666666
1929,31,30,30,39,42,42,39,44,37.0,42,39,38,44,45,39,37,35,44,38,43,49,48,47,53,19,55,53,55,45,47,,43.4,41.63333333333333
1930,44,45,41,46,44,52,60,45,48.0,53,50,45,42,40,46,57,43,44,44,52,49,47,46,48,49,54,54,45,48,51,,47.5,47.733333333333334
1931,58,57,43,47,49,53,56,64,52.0,52,48,45,45,57,61,55,47,47,48,47,53,52,45,44,50,62,5,40,47,43,,50.5,49.06666666666667
1932,47,48,48,40,45,45,45,46,50.0,50,55,25,56,56,54,44,43,48,51,50,58,65,58,50,56,51,52,57,63,54,,51.4,50.333333333333336
